id,Domain,Status,Attractiveness,Demand,Length,Registrar,Created,Expires
0538e82e-74ec-49fd-8418-b0f32b2a6d4d,show.accountant,available,72,30,4,,,
7b773e27-0ad7-454f-a665-2a10a21142bf,show.accountants,available,72,30,4,,,
e9f341a5-94b9-4be7-8f6d-72f9056aca17,show.actor,available,72,30,4,,,
701f06b4-b23c-4952-8290-6af41e199b26,show.adult,available,72,30,4,,,
5d8a17a7-d39a-4d5e-82dd-441ea2348330,show.agency,resell,72,30,4,"Sav.com, LLC - 11",17/10/2021 13:15,17/10/2025 13:15
83685345-61ec-41b7-8dce-38977f53ebba,show.airforce,available,72,30,4,,,
2d507c95-a870-4d74-be75-6a947c81f705,show.apartments,available,72,30,4,,,
4229bf33-9bb1-4dc6-8749-dd9a5e6704e6,show.archi,available,72,30,4,,,
17c23f44-9bce-4663-8f5b-60c52e602fc6,show.army,available,72,30,4,,,
104bfa8f-fee4-4718-ac0a-ce67b82e929c,show.art,available,72,30,4,,,
c6788d37-4045-4b7a-8fae-2258ba35a736,show.associates,available,72,30,4,,,
6a3b06fd-2fb6-40ab-b270-64be524743bb,show.at,available,72,30,4,,,
4ca7aacd-2fed-4e71-ada7-9c518e3b4cda,show.attorney,available,72,30,4,,,
65b9e347-db56-4eeb-ae1a-1042b70a8ad3,show.auction,available,72,30,4,,,
aa590aed-6786-4bf0-a3cb-a2da6529aaa5,show.audio,available,72,30,4,,,
b1f8a035-ee32-46a4-b9e7-9caca8b22b46,show.auto,available,72,30,4,,,
dca25646-b01e-4ca3-b7a0-e4aca4889d1f,show.autos,resell,72,30,4,"Spaceship, Inc.",23/07/2021 14:35,23/07/2026 23:59
6e76a395-3d24-4347-892c-bb188b2e6be2,show.baby,expiring,72,30,4,"Xiamen ChinaSource Internet Service Co., Ltd",05/09/2024 08:48,05/09/2025 23:59
d028d10e-8223-4e8e-aa23-433b24da9f54,show.band,available,72,30,4,,,
9a84ccf9-d5ab-48a6-b684-03e7eada96e8,show.bar,available,72,30,4,,,
a0b95a8d-07bd-4cd5-9fdf-acb45f6a77a6,show.bargains,available,72,30,4,,,
813f2f98-713a-4a35-9c27-1400b86097be,show.bayern,available,72,30,4,,,
